epoch,train_lr,train_loss,eval_loss,eval_acc,eval_f1,eval_recall,eval_precision,eval_kappa
185,3.88734422704615e-05,0.05272203549036696,1.564281702041626,0.6923076923076923,0.6734095085423989,0.6702380952380952,0.7061959434630242,0.6219831346321605
186,3.8434395129189505e-05,0.013796058098500173,1.5200343132019043,0.7230769230769231,0.6811757391544625,0.6738095238095239,0.7206349206349207,0.6548672566371682
187,3.799716459316898e-05,0.02210928541382835,1.481397271156311,0.7076923076923077,0.6969649398220826,0.694047619047619,0.7076066790352504,0.6424435437174291
188,3.756179860965537e-05,0.010797842487414938,1.4572855234146118,0.7076923076923077,0.6882129774986918,0.6880952380952381,0.6996701710987425,0.6423399942079351
189,3.7128344921434866e-05,0.016801207980719365,1.4998719692230225,0.7230769230769231,0.6966422466422466,0.7059523809523809,0.7048546691403834,0.6636964645012935
190,3.669685106158899e-05,0.020383104719991434,1.5820307731628418,0.6923076923076923,0.6685239179425226,0.6642857142857144,0.6859114660356896,0.6219831346321605
191,3.6267364348281956e-05,0.026750446983515436,1.759648323059082,0.7230769230769231,0.6982694832318892,0.7144557823129251,0.7130643166357451,0.6666666666666667
192,3.583993187957173e-05,0.06574282831242008,1.6059678792953491,0.7230769230769231,0.6853246132749239,0.6785714285714286,0.7148351648351648,0.6553755522827687
193,3.541460052824527e-05,0.07116720292692809,1.8689426183700562,0.7230769230769231,0.7126968269825413,0.7085034013605442,0.724273345701917,0.6605744125326372
194,3.4991416936678275e-05,0.04870012643814628,1.8456146717071533,0.7230769230769231,0.7054421768707483,0.7119047619047619,0.7062461348175634,0.6605744125326372
195,3.45704275117204e-05,0.017845018218541817,1.8820079565048218,0.6923076923076923,0.6865515436944009,0.6869047619047619,0.6888218923933209,0.6260069044879172
196,3.415167841960624e-05,0.02035376270988866,1.9332693815231323,0.7076923076923077,0.6957804100661243,0.6965986394557823,0.7048082869511442,0.6395213076474022
197,3.3735215580892576e-05,0.07936666741208624,2.03965163230896,0.6923076923076923,0.6788449645592503,0.7001700680272108,0.6748763141620284,0.6262219666474986
198,3.3321084665422807e-05,0.05986117651956456,2.227863311767578,0.6153846153846154,0.5568470418470418,0.5488095238095237,0.6226190476190476,0.5156482861400894
199,3.2909331087318666e-05,0.027939120559172043,2.0109198093414307,0.6923076923076923,0.6753393247579293,0.6884353741496598,0.6813196293009958,0.6230791533777906
200,3.249999999999999e-05,0.01207152572498026,2.023113965988159,0.6615384615384615,0.6367771117771117,0.64421768707483,0.6527777777777777,0.582115721800117
201,3.209313629123329e-05,0.0320856155937485,1.8993011713027954,0.6923076923076923,0.6559824926846203,0.6523809523809524,0.701058201058201,0.6166322618696549
202,3.168878457820915e-05,0.08945255169472206,1.9209659099578857,0.7076923076923077,0.6463564213564214,0.6620748299319728,0.7648526077097506,0.6346153846153846
203,3.128698920264951e-05,0.024193252361710032,2.193892478942871,0.6153846153846154,0.606374018138724,0.5850340136054422,0.6392084106369821,0.5292584009269989
204,3.088779422594516e-05,0.017731627467231104,1.9532992839813232,0.676923076923077,0.6584314776567287,0.6700680272108844,0.6646258503401361,0.6062878569368331
205,3.04912434243238e-05,0.01802378389777826,1.9919782876968384,0.6307692307692307,0.6160856687172477,0.5948979591836735,0.6646825396825397,0.5447913627079078
206,3.0097380284049524e-05,0.06379036956293989,1.920989751815796,0.676923076923077,0.6419913419913419,0.6477891156462584,0.7461904761904761,0.6001757469244289
207,2.9706247996654133e-05,0.03174725311222456,1.906340479850769,0.6615384615384615,0.6526154603379128,0.6357142857142856,0.6940747313418122,0.5845438698431145
208,2.9317889454200577e-05,0.02175357513647947,1.9377107620239258,0.7076923076923077,0.7040294905841125,0.7110544217687075,0.717723149866007,0.6453187823090178
209,2.893234724457945e-05,0.029317135806195438,1.942836880683899,0.6923076923076923,0.6816714846615178,0.6704081632653062,0.7070978193649001,0.6217631655513529
210,2.8549663646838717e-05,0.016767043621756225,2.03348445892334,0.6923076923076923,0.669882498453927,0.6630952380952381,0.7050865800865801,0.6231884057971016
211,2.8169880626547284e-05,0.01108328346069151,1.917277216911316,0.7076923076923077,0.6850907029478458,0.6870748299319728,0.6937487116058545,0.6430635838150289
212,2.7793039831193136e-05,0.03156601085755674,1.9512380361557007,0.6923076923076923,0.6851536836056961,0.7039115646258504,0.680952380952381,0.6296296296296298
213,2.741918258561607e-05,0.031067248216957874,1.7816542387008667,0.7076923076923077,0.6899766899766899,0.6775510204081633,0.7171768707482994,0.6395213076474022
214,2.7048349887476037e-05,0.0458425832151871,1.8560779094696045,0.6923076923076923,0.6769583591012163,0.6739795918367346,0.6856679035250464,0.6239514029505351
215,2.6680582402757323e-05,0.06162895757288131,1.9157367944717407,0.6615384615384615,0.6456297486197817,0.6416666666666666,0.6586438923395445,0.5851465042065565
216,2.631592046130896e-05,0.01682872043813639,1.975258231163025,0.7230769230769231,0.7163531315557723,0.7180272108843537,0.7290816326530613,0.6629213483146068
217,2.5954404052422233e-05,0.014319667813270502,2.084080457687378,0.6923076923076923,0.6813186813186813,0.6904761904761905,0.67703186537773,0.6278270827369024
218,2.5596072820445268e-05,0.0617438810933832,2.0853869915008545,0.6461538461538462,0.6302824159967017,0.6238095238095239,0.65,0.5646476412347117
219,2.524096606043566e-05,0.03664633949689056,2.146554946899414,0.6923076923076923,0.672629677261774,0.6894557823129251,0.6786641929499072,0.6260069044879171
220,2.488912271385138e-05,0.013377834468208734,2.036184072494507,0.6923076923076923,0.6863414179028797,0.6858843537414965,0.6969091984619935,0.622969837587007
221,2.4540581364280276e-05,0.01234828606304232,2.12528395652771,0.6923076923076923,0.6653025779076199,0.6833333333333333,0.6642393320964749,0.6242774566473989
222,2.4195380233209008e-05,0.033286480439616545,2.0782673358917236,0.6461538461538462,0.5766636690468008,0.619047619047619,0.562041133469705,0.56158357771261
223,2.38535571758317e-05,0.02191708359779084,2.1057167053222656,0.6923076923076923,0.6597767312053027,0.6904761904761905,0.6572356215213359,0.6265440965239873
224,2.3515149676898552e-05,0.009354360637277546,2.2515735626220703,0.676923076923077,0.6616320187748759,0.6858843537414966,0.6726670572535234,0.6088825214899714
225,2.3180194846605367e-05,0.039771956819740516,2.2987630367279053,0.6923076923076923,0.6484177587118763,0.6726190476190476,0.6762471655328799,0.6216530849825379
226,2.284872941652386e-05,0.0390932111458237,2.0873525142669678,0.676923076923077,0.6388991960420531,0.6488095238095237,0.6678818800247371,0.6012269938650308
227,2.2520789735573704e-05,0.014152884744333042,2.1443376541137695,0.6461538461538462,0.6257236823224295,0.6285714285714284,0.6368431430543231,0.5656595002905287
228,2.2196411766036492e-05,0.012254176562090569,2.1296608448028564,0.6615384615384615,0.6408730158730158,0.6523809523809524,0.6396052360338074,0.5865857184157272
229,2.1875631079611972e-05,0.008186097087379876,2.138349771499634,0.676923076923077,0.6693528693528694,0.6727891156462585,0.6725417439703154,0.6053772766695578
230,2.1558482853517253e-05,0.01462076700127293,2.1020593643188477,0.676923076923077,0.6693528693528694,0.6727891156462585,0.6725417439703154,0.6053772766695578
231,2.124500186662932e-05,0.026409000270969926,2.124964952468872,0.676923076923077,0.6562911343399147,0.6702380952380952,0.6515873015873016,0.6067415730337078
232,2.093522249567097e-05,0.03117377131016955,2.1126036643981934,0.6461538461538462,0.6326702745875677,0.6161564625850341,0.6581168831168831,0.5672937771345876
233,2.06291787114411e-05,0.023277452507529467,2.423039674758911,0.6615384615384615,0.646132042560614,0.6365646258503401,0.6603277674706246,0.5864661654135339
234,2.0326904075089492e-05,0.0254463658948812,2.281364917755127,0.6615384615384615,0.6357293500150643,0.6318027210884354,0.6528911564625851,0.5838183934807917
235,2.0028431734436313e-05,0.03190943936539453,2.3504445552825928,0.6307692307692307,0.5675547411947235,0.5593537414965987,0.6408291273498646,0.5330739299610896
236,1.9733794420337214e-05,0.021291659361938196,2.1628074645996094,0.6307692307692307,0.5991599670171099,0.5889455782312926,0.6335034013605442,0.5442594215600349
237,1.9443024443093942e-05,0.015189135821738971,2.171783447265625,0.6615384615384615,0.6379513343799058,0.6532312925170068,0.626530612244898,0.5889623455015809
238,1.915615368891117e-05,0.0066563926379932395,2.14766263961792,0.6615384615384615,0.6331763474620618,0.6425170068027211,0.6298855905998764,0.5859872611464969
239,1.8873213616399855e-05,0.01485461751449733,2.1492440700531006,0.676923076923077,0.6627723154038944,0.6629251700680273,0.6722892187177901,0.6051489730980619
240,1.859423525312737e-05,0.0074647406128802215,2.1097397804260254,0.6615384615384615,0.6445619543363904,0.6425170068027211,0.6506905792620079,0.5863465432455887
241,1.831924919221506e-05,0.007191936111813711,2.1023218631744385,0.6615384615384615,0.6445619543363904,0.6425170068027211,0.6506905792620079,0.5863465432455887
242,1.804828558898332e-05,0.02060219704529323,2.192917823791504,0.6923076923076923,0.6783563538973405,0.68078231292517,0.6845804988662131,0.62525223407322
243,1.7781374157644715e-05,0.008969938775408082,2.168574094772339,0.6923076923076923,0.6731627379894388,0.68078231292517,0.6774943310657596,0.62525223407322
244,1.7518544168045528e-05,0.005340996443391627,2.1998450756073,0.6923076923076923,0.659317685798522,0.68078231292517,0.6541383219954648,0.624927870744374
245,1.7259824442455923e-05,0.008633486609699415,2.213953733444214,0.6923076923076923,0.659317685798522,0.68078231292517,0.6541383219954648,0.624927870744374
246,1.7005243352409324e-05,0.027171464705926126,1.9438906908035278,0.676923076923077,0.6350480788561284,0.6188775510204082,0.7077097505668934,0.5960343296833384
247,1.6754828815591133e-05,0.008459639809218296,1.9056832790374756,0.7384615384615385,0.701215599278968,0.6880952380952381,0.7544973544973546,0.6742334905660377
248,1.6508608292777204e-05,0.02583138547009683,2.5174169540405273,0.6461538461538462,0.6476208002523791,0.6319727891156461,0.6938426652712367,0.570649052268811
249,1.6266608784822544e-05,0.06865498313967575,2.375986099243164,0.6,0.5592056710597744,0.5518707482993197,0.5889077853363567,0.5026486168334314
250,1.602885682970027e-05,0.027055184768077226,2.3783349990844727,0.6,0.5797791181249827,0.5625850340136054,0.6087301587301587,0.5055588063194851
251,1.5795378499591472e-05,0.009294348419174522,2.509270668029785,0.5692307692307692,0.5375446066935429,0.5209183673469387,0.5718253968253969,0.46407538280329796
252,1.556619939802614e-05,0.04238145622413515,2.147468328475952,0.6307692307692307,0.6157637683953473,0.6090136054421768,0.6277777777777777,0.5515952860017247
253,1.5341344657075355e-05,0.03377303976712057,1.9892386198043823,0.6923076923076923,0.6737603859555079,0.6746598639455783,0.6806122448979591,0.6251441753171857
254,1.5120838934595337e-05,0.026474408746223838,2.1533102989196777,0.7076923076923077,0.7053632810701235,0.6950680272108843,0.7429705215419501,0.6441947565543071
255,1.490470641152345e-05,0.06982308640539076,2.0358686447143555,0.7076923076923077,0.6974323038011672,0.6818027210884354,0.7397237682951969,0.6428571428571428
256,1.469297078922643e-05,0.013565043471434394,2.0275495052337646,0.676923076923077,0.6517244660101803,0.6508503401360544,0.6739898989898989,0.604577056778679
257,1.4485655286901294e-05,0.01592157529422923,2.083047866821289,0.676923076923077,0.6490691844841205,0.660374149659864,0.6659863945578232,0.6064013840830449
258,1.428278263902913e-05,0.049440446229005654,1.9933147430419922,0.6923076923076923,0.6796528406993522,0.6641156462585034,0.7192768411712512,0.6227510156703424
259,1.4084375092881918e-05,0.009948868146767058,2.084522008895874,0.6923076923076923,0.6558251505730496,0.6675170068027211,0.6630797773654917,0.6241688349233883
260,1.3890454406082966e-05,0.016113521994069038,1.9928494691848755,0.676923076923077,0.6366946778711485,0.6341836734693878,0.6687074829931973,0.6015761821366025
261,1.3701041844220859e-05,0.020206156456674028,2.1942477226257324,0.6461538461538462,0.5984884396649102,0.6020408163265306,0.6113945578231293,0.5643939393939394
262,1.3516158178517472e-05,0.006460509011371722,2.1113779544830322,0.676923076923077,0.6469733856514761,0.6437074829931972,0.6727915804002761,0.6034282393957002
263,1.3335823683550238e-05,0.0071324527718036644,2.1139280796051025,0.6615384615384615,0.6346397533372323,0.6365646258503401,0.6462121212121212,0.5863465432455887
264,1.3160058135028691e-05,0.0023146632072072655,2.183145046234131,0.6461538461538462,0.6122393098777287,0.6127551020408164,0.6407867494824017,0.565406976744186
265,1.2988880807625922e-05,0.008278677084167758,2.15385365486145,0.6615384615384615,0.62171974052779,0.6198979591836735,0.6527777777777778,0.5828471411901983
266,1.2822310472864886e-05,0.022888420216810527,2.0930733680725098,0.676923076923077,0.6414519463065075,0.6437074829931972,0.6664423740510698,0.6034282393957002
267,1.2660365397059856e-05,0.02198881368836268,2.307750701904297,0.676923076923077,0.625114591291062,0.6270408163265306,0.6471428571428571,0.6006436512580456
268,1.2503063339313356e-05,0.015194071208468577,2.1551132202148438,0.676923076923077,0.6383643476306734,0.6437074829931972,0.6636645962732919,0.6033129904097646
269,1.2350421549568651e-05,0.008034927609016097,2.1531834602355957,0.6461538461538462,0.6149506937810632,0.6127551020408164,0.6324534161490682,0.5657856520476329
270,1.2202456766718093e-05,0.003315128604299389,2.1747055053710938,0.6615384615384615,0.6374498087788666,0.6365646258503401,0.6608946608946609,0.5859872611464969
271,1.2059185216767544e-05,0.011983574752981264,2.2003002166748047,0.6461538461538462,0.6094561882865577,0.6127551020408164,0.618167701863354,0.5657856520476329
272,1.1920622611056975e-05,0.03287444656645323,2.1326849460601807,0.6307692307692307,0.583478846083888,0.5913265306122449,0.5994897959183675,0.5461157986616235
273,1.1786784144537563e-05,0.026275086182830556,2.145894765853882,0.676923076923077,0.638641890864873,0.6437074829931972,0.65175983436853,0.6037735849056604
274,1.1657684494105385e-05,0.007459921653911982,1.9692028760910034,0.6615384615384615,0.6258926647582109,0.6328231292517007,0.6319573283858998,0.586943963027152
275,1.1533337816991927e-05,0.00693880261162356,2.054033041000366,0.676923076923077,0.638641890864873,0.6437074829931972,0.65175983436853,0.6037735849056604
276,1.1413757749211602e-05,0.007340647342179211,2.077103853225708,0.676923076923077,0.6377050820328131,0.6532312925170068,0.6477736549165122,0.6058330926941958
277,1.1298957404066382e-05,0.021175184615957174,2.1376914978027344,0.6615384615384615,0.6291183139922635,0.6365646258503401,0.6398629148629149,0.5863465432455887
278,1.1188949370707787e-05,0.03431380891115329,2.06710147857666,0.6461538461538462,0.5892522080602575,0.5994897959183673,0.5956349206349206,0.5638856476079346
279,1.1083745712756372e-05,0.025204652121418245,2.0944793224334717,0.6461538461538462,0.6059543434598719,0.6127551020408164,0.6164502164502166,0.5670431508832898
280,1.098335796697875e-05,0.01835928122243551,2.0902023315429688,0.6461538461538462,0.5819133051331195,0.5960884353741497,0.5961904761904763,0.5618405627198124
281,1.0887797142022522e-05,0.02300557184066894,2.071563720703125,0.6615384615384615,0.6081250019330514,0.6258503401360543,0.6022675736961451,0.5830903790087464
282,1.0797073717209014e-05,0.013192772996732063,2.2689318656921387,0.6307692307692307,0.5903124621692921,0.6090136054421768,0.5873015873015872,0.5499134448932488
283,1.0711197641384117e-05,0.006615404947473097,2.1928372383117676,0.6461538461538462,0.5994608369663653,0.6161564625850341,0.5974025974025975,0.5671685002895195
284,1.0630178331827276e-05,0.022729850405143696,2.1393001079559326,0.6615384615384615,0.6092756446905808,0.6399659863945578,0.589795918367347,0.5876585928489042
285,1.0554024673218807e-05,0.0048925096160664615,2.2187819480895996,0.6615384615384615,0.6092756446905808,0.6399659863945578,0.589795918367347,0.5876585928489042
286,1.0482745016665526e-05,0.004932303073620724,2.1870334148406982,0.6615384615384615,0.6062635580548008,0.6365646258503401,0.5851576994434138,0.5859872611464969
287,1.0416347178785039e-05,0.014245340974969534,2.140235662460327,0.6615384615384615,0.6062635580548008,0.6365646258503401,0.5851576994434138,0.5859872611464969
288,1.0354838440848501e-05,0.005910363373151349,2.2019803524017334,0.6461538461538462,0.59140128847036,0.6256802721088436,0.5730725623582767,0.5694124423963134
289,1.029822554798216e-05,0.018279397159330395,2.1588003635406494,0.6615384615384615,0.6145277455309169,0.6399659863945578,0.5997165532879818,0.5877774574805419
290,1.0246514708427702e-05,0.010399126832658846,2.131653308868408,0.6461538461538462,0.592134829640358,0.6161564625850341,0.5783549783549784,0.5671685002895195
291,1.01997115928614e-05,0.007733432747397361,2.096336841583252,0.6461538461538462,0.592134829640358,0.6161564625850341,0.5783549783549784,0.5671685002895195
292,1.0157821333772305e-05,0.009731583428219892,2.1178085803985596,0.6615384615384615,0.6092756446905808,0.6399659863945578,0.589795918367347,0.5876585928489042
293,1.0120848524899386e-05,0.006466197485532311,2.2282040119171143,0.6307692307692307,0.5665221603302099,0.5816326530612245,0.565124716553288,0.5433255269320842
294,1.0088797220727781e-05,0.009470302762741583,2.2502448558807373,0.6307692307692307,0.5771567453833996,0.5982993197278912,0.5661835748792269,0.5467751307379431
295,1.0061670936044179e-05,0.0015047010073753735,2.220513343811035,0.6615384615384615,0.6092756446905808,0.6399659863945578,0.589795918367347,0.5876585928489042
296,1.0039472645551374e-05,0.0043646747912017385,2.1023001670837402,0.6461538461538462,0.6047129378067015,0.6161564625850341,0.6073232323232324,0.5672937771345876
297,1.002220478354208e-05,0.009129901986471527,2.2524755001068115,0.6615384615384615,0.6229037069373203,0.6304421768707483,0.6414347557204699,0.5855072463768116
298,1.0009869243631953e-05,0.006049319195529191,2.226714611053467,0.6615384615384615,0.6092756446905808,0.6399659863945578,0.589795918367347,0.5876585928489042
299,1.0002467378551954e-05,0.0023147580352322677,2.217893123626709,0.676923076923077,0.6516844500037777,0.6508503401360544,0.6822510822510822,0.6044624746450304
300,1e-05,0.010692492005135489,2.2512099742889404,0.6615384615384615,0.6166016520165881,0.6399659863945578,0.6088435374149661,0.5876585928489042
301,1e-05,0.002115801994213759,2.186211347579956,0.676923076923077,0.6456632766664481,0.660374149659864,0.6473356009070296,0.606514845776881
302,1e-05,0.0053031800231227895,2.200134754180908,0.676923076923077,0.6497841557873272,0.660374149659864,0.655328798185941,0.606628242074928
303,1e-05,0.020296036460128942,2.2770464420318604,0.6923076923076923,0.6638540457970669,0.6746598639455783,0.6814471243042671,0.6247113163972287
304,1e-05,0.006265830772932649,2.1006314754486084,0.6923076923076923,0.6507680731475513,0.6675170068027211,0.6500412286126572,0.6239514029505351
305,1e-05,0.003974697206191899,2.1045799255371094,0.6923076923076923,0.6507680731475513,0.6675170068027211,0.6500412286126572,0.6239514029505351
306,1e-05,0.004113161617433727,2.17024827003479,0.7076923076923077,0.6684771810822231,0.6818027210884354,0.6788806431663575,0.6422363847045192
307,1e-05,0.005472757950267424,2.106654405593872,0.6923076923076923,0.6507680731475513,0.6675170068027211,0.6500412286126572,0.6239514029505351
308,1e-05,0.014803961088370171,2.213373899459839,0.6923076923076923,0.644231585408056,0.6472789115646258,0.6804761904761906,0.6195493122622183
309,1e-05,0.015685838915693064,2.297146797180176,0.7076923076923077,0.6833761248848214,0.6784013605442176,0.7184265010351967,0.6410927056088347
